film_id,film_name,tone,tone_id,weight
21743062,The Wolf of Wall Street,Slick,D  1354,5
21743062,The Wolf of Wall Street,Visceral,D  1367,5
21743062,The Wolf of Wall Street,Witty,D  1372,5
21743062,The Wolf of Wall Street,Wry,D  1373,5
1240756,The Anderson Platoon,Compassionate,D  1295,5
1240756,The Anderson Platoon,Forceful,D  1311,5
1240756,The Anderson Platoon,Gritty,D  1318,5
1240756,The Anderson Platoon,Matter-of-Fact,D  1333,5
1200177,The Andromeda Strain,Claustrophobic,D  1294,6
1200177,The Andromeda Strain,Atmospheric,D  1283,5
1200177,The Andromeda Strain,Creepy,D  1297,5
1200177,The Andromeda Strain,Ominous,D  1340,5
1200177,The Andromeda Strain,Paranoid,D  1341,5
1200177,The Andromeda Strain,Tense,D  1363,5
20996558,Free Angela and All Political Prisoners,Biting,D  1286,5
20996558,Free Angela and All Political Prisoners,Matter-of-Fact,D  1333,5
20996558,Free Angela and All Political Prisoners,Reflective,D  1347,5
2604351,Angela's Ashes,Bittersweet,D  1287,7
2604351,Angela's Ashes,Gloomy,D  1313,6
2604351,Angela's Ashes,Poignant,D  1343,6
2604351,Angela's Ashes,Drab,D  1303,5
2604351,Angela's Ashes,Humorous,D  1323,4
2604351,Angela's Ashes,Nostalgic,D  1339,4
1234089,Angels & Insects,Austere,D  1284,5
1234089,Angels & Insects,Elegant,D  1687,5
1234089,Angels & Insects,Intimate,D  1324,5
1234089,Angels & Insects,Sexual,D  1351,5
1234089,Angels & Insects,Understated,D  1364,5
1234089,Angels & Insects,Wintry,D  1370,5
59817,Angels Over Broadway,Witty,D  1372,8
59817,Angels Over Broadway,Lyrical,D  1330,7
59817,Angels Over Broadway,Cynical,D  1298,5
59817,Angels Over Broadway,Talky,D  1361,5
52141,Angels With Dirty Faces,Harsh,D  1320,5
52141,Angels With Dirty Faces,Matter-of-Fact,D  1333,5
52141,Angels With Dirty Faces,Poignant,D  1343,5
52141,Angels With Dirty Faces,Understated,D  1364,5
1199696,Angry Harvest,Confrontational,D  1296,5
1199696,Angry Harvest,Cynical,D  1298,5
1199696,Angry Harvest,Disturbing,D  1301,5
1199696,Angry Harvest,Intimate,D  1324,5
1199696,Angry Harvest,Tense,D  1363,5
13635315,Animal Kingdom,Austere,D  1284,5
13635315,Animal Kingdom,Cerebral,D  1292,5
13635315,Animal Kingdom,Chilly,D  1293,5
13635315,Animal Kingdom,Deliberate,D  1300,5
13635315,Animal Kingdom,Gritty,D  1318,5
13635315,Animal Kingdom,Moody,D  1338,5
13635315,Animal Kingdom,Tense,D  1363,5
232816,Anna,Deliberate,D  1300,5
232816,Anna,Melancholy,D  1335,5
232816,Anna,Poignant,D  1343,5
232816,Anna,Reflective,D  1347,5
232816,Anna,Talky,D  1361,5
20283152,The Magic of Belle Isle,Bittersweet,D  1287,5
20283152,The Magic of Belle Isle,Gentle,D  1312,5
20283152,The Magic of Belle Isle,Light,D  1327,5
2540045,Anna and the King,Atmospheric,D  1283,5
2540045,Anna and the King,Lavish,D  1326,5
2540045,Anna and the King,Lyrical,D  1330,5
2540045,Anna and the King,Passionate,D  1342,5
2540045,Anna and the King,Sweeping,D  1359,5
255405,Anna and the King of Siam,Bittersweet,D  1287,7
255405,Anna and the King of Siam,Earnest,D  1305,6
255405,Anna and the King of Siam,Elegant,D  1687,6
255405,Anna and the King of Siam,Melancholy,D  1335,6
255405,Anna and the King of Siam,Warm,D  1368,5
255405,Anna and the King of Siam,Atmospheric,D  1283,4
255405,Anna and the King of Siam,Tense,D  1363,3
1237067,Anna Christie,Bleak,D  1288,5
1237067,Anna Christie,Downbeat,D  1302,5
1237067,Anna Christie,Melancholy,D  1335,5
1237067,Anna Christie,Somber,D  1355,5
20524827,Anna Karenina,Poignant,D  1343,5
20524827,Anna Karenina,Stylized,D  1357,5
20524827,Anna Karenina,Tearjerking,D  1362,5
270303,Anne Frank Remembered,Bittersweet,D  1287,5
270303,Anne Frank Remembered,Compassionate,D  1295,5
270303,Anne Frank Remembered,Literate,D  1328,5
270303,Anne Frank Remembered,Poignant,D  1343,5
14701,Anne of the Thousand Days,Compassionate,D  1295,5
14701,Anne of the Thousand Days,Sentimental,D  1350,5
14701,Anne of the Thousand Days,Sweeping,D  1359,5
14701,Anne of the Thousand Days,Talky,D  1361,5
59842,Annie Hall,Quirky,D  1344,8
59842,Annie Hall,Stylish,D  1366,8
59842,Annie Hall,Talky,D  1361,8
59842,Annie Hall,Bittersweet,D  1287,5
59842,Annie Hall,Easygoing,D  1306,5
59842,Annie Hall,Literate,D  1328,5
59842,Annie Hall,Satirical,D  1349,5
1199804,Annie Get Your Gun,Bright,D  1289,8
1199804,Annie Get Your Gun,Upbeat,D  1365,8
1199804,Annie Get Your Gun,Easygoing,D  1306,6
1199804,Annie Get Your Gun,Rousing,D  1348,6
1199804,Annie Get Your Gun,Humorous,D  1323,5
59842,Annie Hall,Quirky,D  1344,8
59842,Annie Hall,Stylish,D  1366,8
59842,Annie Hall,Talky,D  1361,8
59842,Annie Hall,Bittersweet,D  1287,5
59842,Annie Hall,Easygoing,D  1306,5
59842,Annie Hall,Literate,D  1328,5
59842,Annie Hall,Satirical,D  1349,5
59842,Annie Hall,Quirky,D  1344,8
59842,Annie Hall,Stylish,D  1366,8
59842,Annie Hall,Talky,D  1361,8
59842,Annie Hall,Bittersweet,D  1287,5
59842,Annie Hall,Easygoing,D  1306,5
59842,Annie Hall,Literate,D  1328,5
59842,Annie Hall,Satirical,D  1349,5
17843210,Anonymous,Atmospheric,D  1283,5
17843210,Anonymous,Talky,D  1361,5
18873062,Another Year,Intimate,D  1324,5
18873062,Another Year,Reflective,D  1347,5
18771062,Antarctic Crossing,Matter-of-Fact,D  1333,5
18771062,Antarctic Crossing,Tense,D  1363,5
18771062,Antarctic Crossing,Understated,D  1364,5
282847,Anthony Adverse,Deliberate,D  1300,5
282847,Anthony Adverse,Forceful,D  1311,5
282847,Anthony Adverse,Passionate,D  1342,5
282847,Anthony Adverse,Rousing,D  1348,5
282847,Anthony Adverse,Sweeping,D  1359,5
1200209,Antonia: A Portrait of the Woman,Affectionate,D  1281,5
1200209,Antonia: A Portrait of the Woman,Earnest,D  1305,5
1200209,Antonia: A Portrait of the Woman,Heartwarming,D  1321,5
1200209,Antonia: A Portrait of the Woman,Stirring,D  1684,5
1234982,Antonia's Line,Compassionate,D  1295,7
1234982,Antonia's Line,Quirky,D  1344,7
1234982,Antonia's Line,Earnest,D  1305,6
1234982,Antonia's Line,Heartwarming,D  1321,6
1234982,Antonia's Line,Gentle,D  1312,5
1234982,Antonia's Line,Humorous,D  1323,5
1234982,Antonia's Line,Lyrical,D  1330,5
60776,The Apartment,Bittersweet,D  1287,5
60776,The Apartment,Cynical,D  1298,5
60776,The Apartment,Lyrical,D  1330,5
60776,The Apartment,Poignant,D  1343,5
60776,The Apartment,Stylish,D  1366,5
60776,The Apartment,Talky,D  1361,5
60776,The Apartment,Understated,D  1364,5
60776,The Apartment,Witty,D  1372,5
29668,Apocalypse Now,Ominous,D  1340,8
29668,Apocalypse Now,Tense,D  1363,7
29668,Apocalypse Now,Disturbing,D  1301,6
29668,Apocalypse Now,Hallucinatory,D  1319,5
29668,Apocalypse Now,Sweeping,D  1359,5
29668,Apocalypse Now,Visceral,D  1367,5
6208779,Apocalypto,Atmospheric,D  1283,5
6208779,Apocalypto,Gruesome,D  2067,5
6208779,Apocalypto,Menacing,D  1336,5
6208779,Apocalypto,Tense,D  1363,5
21251,Apollo 13,Earnest,D  1305,6
21251,Apollo 13,Matter-of-Fact,D  1333,6
21251,Apollo 13,Tense,D  1363,5
21251,Apollo 13,Claustrophobic,D  1294,3
21251,Apollo 13,Nostalgic,D  1339,2
202152,The Apostle,Compassionate,D  1295,5
202152,The Apostle,Deliberate,D  1300,5
202152,The Apostle,Poignant,D  1343,5
202152,The Apostle,Talky,D  1361,5
202152,The Apostle,Moody,D  1338,3
18784043,The Appointments of Dennis Jennings,Bleak,D  1288,5
18784043,The Appointments of Dennis Jennings,Deadpan,D  1299,5
18784043,The Appointments of Dennis Jennings,Dreamlike,D  1304,5
18784043,The Appointments of Dennis Jennings,Paranoid,D  1341,5
18653,The Apprenticeship of Duddy Kravitz,Cynical,D  1298,9
18653,The Apprenticeship of Duddy Kravitz,Wry,D  1373,9
18653,The Apprenticeship of Duddy Kravitz,Humorous,D  1323,7
18653,The Apprenticeship of Duddy Kravitz,Irreverent,D  1325,7
18653,The Apprenticeship of Duddy Kravitz,Biting,D  1286,6
18653,The Apprenticeship of Duddy Kravitz,Tense,D  1363,5
1221507,House Party,Bright,D  1289,5
1221507,House Party,Easygoing,D  1306,5
1221507,House Party,Goofy,D  1314,5
1221507,House Party,Madcap,D  1331,5
1221507,House Party,Merry,D  1337,5
171615,Arabian Nights,Fanciful,D  1310,5
171615,Arabian Nights,Rousing,D  1348,5
171615,Arabian Nights,Sweeping,D  1359,5
19867798,Argo,Gritty,D  1318,5
19867798,Argo,Humorous,D  1323,5
19867798,Argo,Ominous,D  1340,5
19867798,Argo,Stylized,D  1357,5
19867798,Argo,Tense,D  1363,5
171667,"Arise, My Love",Humorous,D  1323,5
171667,"Arise, My Love",Rousing,D  1348,5
171667,"Arise, My Love",Sweeping,D  1359,5
171667,"Arise, My Love",Tense,D  1363,5
21396395,Gideon's Army,Earnest,D  1305,5
21396395,Gideon's Army,Grim,D  1317,5
9296,Around the World in 80 Days,Slick,D  1354,8
9296,Around the World in 80 Days,Easygoing,D  1306,7
9296,Around the World in 80 Days,Lavish,D  1326,6
9296,Around the World in 80 Days,Light,D  1327,5
9296,Around the World in 80 Days,Sweeping,D  1359,5
1200435,Arrowsmith,Atmospheric,D  1283,5
1200435,Arrowsmith,Earnest,D  1305,5
1200435,Arrowsmith,Slick,D  1354,5
18784741,Arthur,Frantic,D  1332,5
18784741,Arthur,Goofy,D  1314,5
18784741,Arthur,Madcap,D  1331,5
18784741,Arthur,Silly,D  1353,5
21960000,How I Live Now,Elegiac,D  1308,5
21960000,How I Live Now,Somber,D  1355,5
1203314,"Artie Shaw, Time Is All You've Got",Affectionate,D  1281,5
1203314,"Artie Shaw, Time Is All You've Got",Easygoing,D  1306,5
1203314,"Artie Shaw, Time Is All You've Got",Upbeat,D  1365,5
1203314,"Artie Shaw, Time Is All You've Got",Warm,D  1368,5
19858516,The Artist,Endearing,D  5134,5
19858516,The Artist,Humorous,D  1323,5
19858516,The Artist,Melancholy,D  1335,5
19858516,The Artist,Sweet,D  1360,5
1199852,Artists and Models,Humorous,D  1323,5
1199852,Artists and Models,Light,D  1327,5
12324201,The Tree Of Life,Lyrical,D  1330,8
12324201,The Tree Of Life,Dreamlike,D  1304,5
12324201,The Tree Of Life,Meditative,D  1334,5
12324201,The Tree Of Life,Poignant,D  1343,5
12324201,The Tree Of Life,Reflective,D  1347,5
12324201,The Tree Of Life,Somber,D  1355,5
12324201,The Tree Of Life,Sweeping,D  1359,5
18784741,Arthur,Frantic,D  1332,5
18784741,Arthur,Goofy,D  1314,5
18784741,Arthur,Madcap,D  1331,5
18784741,Arthur,Silly,D  1353,5
24262,The Asphalt Jungle,Atmospheric,D  1283,5
24262,The Asphalt Jungle,Downbeat,D  1302,5
24262,The Asphalt Jungle,Menacing,D  1336,5
24262,The Asphalt Jungle,Ominous,D  1340,5
24262,The Asphalt Jungle,Tense,D  1363,5
7119113,Assassination of Jesse James by Robert Ford,Atmospheric,D  1283,5
7119113,Assassination of Jesse James by Robert Ford,Moody,D  1338,5
7119113,Assassination of Jesse James by Robert Ford,Ominous,D  1340,5
1203324,The Assault,Deliberate,D  1300,5
1203324,The Assault,Disturbing,D  1301,5
1203324,The Assault,Matter-of-Fact,D  1333,5
1203324,The Assault,Reflective,D  1347,5
10157121,Asylum,Eerie,D  1307,5
1201558,Everything Happens at Night,Fanciful,D  1310,5
1201558,Everything Happens at Night,Humorous,D  1323,5
1201558,Everything Happens at Night,Light,D  1327,5
43625,Atlantic City,Atmospheric,D  1283,5
43625,Atlantic City,Humorous,D  1323,5
43625,Atlantic City,Nostalgic,D  1339,5
43625,Atlantic City,Quirky,D  1344,5
43625,Atlantic City,Sentimental,D  1350,5
43625,Atlantic City,Understated,D  1364,5
43625,Atlantic City,Whimsical,D  1369,5
43625,Atlantic City,Wistful,D  1371,5
1203336,The Atomic City,Menacing,D  1336,5
1203336,The Atomic City,Ominous,D  1340,5
1203336,The Atomic City,Paranoid,D  1341,5
1203336,The Atomic City,Tense,D  1363,5
7414542,Atonement,Lyrical,D  1330,9
7414542,Atonement,Sweeping,D  1359,9
7414542,Atonement,Forceful,D  1311,8
7414542,Atonement,Poignant,D  1343,8
7414542,Atonement,Literate,D  1328,5
7414542,Atonement,Passionate,D  1342,5
7414542,Atonement,Elegiac,D  1308,4
21891537,Lone Survivor,Earnest,D  1305,5
21891537,Lone Survivor,Forceful,D  1311,5
21891537,Lone Survivor,Gritty,D  1318,5
21891537,Lone Survivor,Rousing,D  1348,5
21891537,Lone Survivor,Stirring,D  1684,5
21891537,Lone Survivor,Tense,D  1363,5
21891537,Lone Survivor,Visceral,D  1367,5
7501016,August Rush,Whimsical,D  1369,8
7501016,August Rush,Heartwarming,D  1321,7
7501016,August Rush,Sentimental,D  1350,7
7501016,August Rush,Bittersweet,D  1287,6
7501016,August Rush,Lyrical,D  1330,4
1199977,Auntie Mame,Humorous,D  1323,8
1199977,Auntie Mame,Affectionate,D  1281,7
1199977,Auntie Mame,Wry,D  1373,7
1199977,Auntie Mame,Quirky,D  1344,6
1199977,Auntie Mame,Sweet,D  1360,6
1199977,Auntie Mame,Upbeat,D  1365,6
20613219,Runaway Slave,Confrontational,D  1296,5
20613219,Runaway Slave,Forceful,D  1311,5
2252258,Austin Powers: The spy who shagged me,Campy,D  1290,7
2252258,Austin Powers: The spy who shagged me,Silly,D  1353,7
2252258,Austin Powers: The spy who shagged me,Bright,D  1289,5
2252258,Austin Powers: The spy who shagged me,Easygoing,D  1306,5
2252258,Austin Powers: The spy who shagged me,Madcap,D  1331,5
2252258,Austin Powers: The spy who shagged me,Irreverent,D  1325,4
2252258,Austin Powers: The spy who shagged me,Upbeat,D  1365,3
8168830,Australia,Lavish,D  1326,5
8168830,Australia,Passionate,D  1342,5
8168830,Australia,Rousing,D  1348,5
8168830,Australia,Sweeping,D  1359,5
19577917,Thor: The Dark World,Atmospheric,D  1283,5
19577917,Thor: The Dark World,Explosive,D  5135,5
19577917,Thor: The Dark World,Flashy,D  1690,5
19577917,Thor: The Dark World,Lavish,D  1326,5
19577917,Thor: The Dark World,Slick,D  1354,5
19577917,Thor: The Dark World,Stylized,D  1357,5
1203349,Autumn Sonata,Claustrophobic,D  1294,7
1203349,Autumn Sonata,Reflective,D  1347,6
1203349,Autumn Sonata,Autumnal,D  1285,5
1203349,Autumn Sonata,Bleak,D  1288,5
1203349,Autumn Sonata,Deliberate,D  1300,5
432459,Avalon,Atmospheric,D  1283,5
432459,Avalon,Elegiac,D  1308,5
432459,Avalon,Lyrical,D  1330,5
432459,Avalon,Nostalgic,D  1339,5
432459,Avalon,Poignant,D  1343,5
432459,Avalon,Reflective,D  1347,5
8904814,Avatar,Atmospheric,D  1283,5
8904814,Avatar,Explosive,D  5135,5
8904814,Avatar,Fanciful,D  1310,5
8904814,Avatar,Rousing,D  1348,5
8904814,Avatar,Stylized,D  1357,5
4447530,The Aviator,Compassionate,D  1295,5
4447530,The Aviator,Elegant,D  1687,5
4447530,The Aviator,Lavish,D  1326,5
4447530,The Aviator,Nostalgic,D  1339,5
4447530,The Aviator,Sweeping,D  1359,5
19763558,Underworld: Awakening,Atmospheric,D  1283,5
19763558,Underworld: Awakening,Explosive,D  5135,5
19763558,Underworld: Awakening,Goth,D  1316,5
19763558,Underworld: Awakening,Menacing,D  1336,5
19763558,Underworld: Awakening,Nocturnal,D  1702,5
19763558,Underworld: Awakening,Stylized,D  1357,5
19545,Awakenings,Tearjerking,D  1362,8
19545,Awakenings,Earnest,D  1305,6
19545,Awakenings,Heartwarming,D  1321,6
19545,Awakenings,Sentimental,D  1350,6
19545,Awakenings,Lyrical,D  1330,5
19545,Awakenings,Bittersweet,D  1287,4
6751760,Away from Her,Melancholy,D  1335,8
6751760,Away from Her,Wintry,D  1370,8
6751760,Away from Her,Intimate,D  1324,7
6751760,Away from Her,Poignant,D  1343,5
6751760,Away from Her,Reflective,D  1347,5
6751760,Away from Her,Elegiac,D  1308,3
322904,The Awful Truth,Easygoing,D  1306,5
322904,The Awful Truth,Humorous,D  1323,5
322904,The Awful Truth,Light,D  1327,5
322904,The Awful Truth,Literate,D  1328,5
322904,The Awful Truth,Witty,D  1372,5
2972059,Ayn Rand: A Sense of Life,Literate,D  1328,5
2972059,Ayn Rand: A Sense of Life,Reflective,D  1347,5
2972059,Ayn Rand: A Sense of Life,Stylish,D  1366,5
1144,Coal Miner's Daughter,Affectionate,D  1281,7
1144,Coal Miner's Daughter,Matter-of-Fact,D  1333,6
1144,Coal Miner's Daughter,Earnest,D  1305,5
1144,Coal Miner's Daughter,Intimate,D  1324,5
1144,Coal Miner's Daughter,Poignant,D  1343,5
1144,Coal Miner's Daughter,Warm,D  1368,5
9552272,The Baader Meinhof Complex,Disturbing,D  1301,5
9552272,The Baader Meinhof Complex,Earnest,D  1305,5
9552272,The Baader Meinhof Complex,Explosive,D  5135,5
9552272,The Baader Meinhof Complex,Tense,D  1363,5
18139,Babe,Fanciful,D  1310,8
18139,Babe,Humorous,D  1323,7
18139,Babe,Sweet,D  1360,7
18139,Babe,Whimsical,D  1369,7
18139,Babe,Heartwarming,D  1321,6
18139,Babe,Gentle,D  1312,5
18139,Babe,Lyrical,D  1330,5
1241569,Babe: Pig in the City,Stylized,D  1357,9
1241569,Babe: Pig in the City,Fanciful,D  1310,7
1241569,Babe: Pig in the City,Humorous,D  1323,5
1241569,Babe: Pig in the City,Quirky,D  1344,5
1241569,Babe: Pig in the City,Wistful,D  1371,5
1241569,Babe: Pig in the City,Witty,D  1372,5
6150389,Babel,Atmospheric,D  1283,8
6150389,Babel,Somber,D  1355,8
6150389,Babel,Intimate,D  1324,7
6150389,Babel,Visceral,D  1367,6
6150389,Babel,Gritty,D  1318,5
53520,Babes in Arms,Frantic,D  1332,5
53520,Babes in Arms,Humorous,D  1323,5
53520,Babes in Arms,Stylized,D  1357,5
53520,Babes in Arms,Sweet,D  1360,5
53520,Babes in Arms,Warm,D  1368,5
1199895,Babes in Toyland,Fanciful,D  1310,9
1199895,Babes in Toyland,Bright,D  1289,7
1199895,Babes in Toyland,Light,D  1327,7
1199895,Babes in Toyland,Stylized,D  1357,6
1199895,Babes in Toyland,Lavish,D  1326,5
448141,Babes on Broadway,Bright,D  1289,5
448141,Babes on Broadway,Earnest,D  1305,5
448141,Babes on Broadway,Frantic,D  1332,5
448141,Babes on Broadway,Humorous,D  1323,5
448141,Babes on Broadway,Light,D  1327,5
448141,Babes on Broadway,Sweet,D  1360,5
448141,Babes on Broadway,Warm,D  1368,5
1203356,Babette's Feast,Earnest,D  1305,7
1203356,Babette's Feast,Heartwarming,D  1321,7
1203356,Babette's Feast,Nostalgic,D  1339,7
1203356,Babette's Feast,Deliberate,D  1300,5
1203356,Babette's Feast,Elegant,D  1687,5
1203356,Babette's Feast,Reflective,D  1347,5
1203356,Babette's Feast,Warm,D  1368,5
1203359,Baby Doll,Cynical,D  1298,5
1203359,Baby Doll,Deliberate,D  1300,5
1203359,Baby Doll,Quirky,D  1344,5
1203359,Baby Doll,Satirical,D  1349,5
1203359,Baby Doll,Sexual,D  1351,5
1199989,The Baby Maker,Intimate,D  1324,5
1199989,The Baby Maker,Tense,D  1363,5
346540,The Bachelor and the Bobby-Soxer,Bright,D  1289,7
346540,The Bachelor and the Bobby-Soxer,Light,D  1327,7
346540,The Bachelor and the Bobby-Soxer,Madcap,D  1331,7
346540,The Bachelor and the Bobby-Soxer,Humorous,D  1323,6
346540,The Bachelor and the Bobby-Soxer,Witty,D  1372,6
79995,Bachelor in Paradise,Easygoing,D  1306,5
79995,Bachelor in Paradise,Humorous,D  1323,5
79995,Bachelor in Paradise,Light,D  1327,5
79995,Bachelor in Paradise,Witty,D  1372,5
28445,Bachelor Mother,Humorous,D  1323,5
28445,Bachelor Mother,Light,D  1327,5
28445,Bachelor Mother,Sweet,D  1360,5
28445,Bachelor Mother,Warm,D  1368,5
1221742,The Bachelor Party,Talky,D  1361,6
1221742,The Bachelor Party,Quirky,D  1344,5
1221742,The Bachelor Party,Goofy,D  1314,4
1221742,The Bachelor Party,Humorous,D  1323,4
1221742,The Bachelor Party,Irreverent,D  1325,4
